datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,con_feature,cheat_feature_simple,cheat_feature_robust
11/18/2012 3:00,4,0,0,2,12.3,15.15,81,11.0014,9,37,46,1,,
11/18/2012 4:00,4,0,0,2,12.3,14.395,81,12.998,4,8,12,1,,8
11/18/2012 5:00,4,0,0,1,11.48,14.395,81,8.9981,5,7,12,1,,7
11/18/2012 6:00,4,0,0,1,11.48,13.635,81,11.0014,2,13,15,1,,13
11/18/2012 7:00,4,0,0,1,11.48,13.635,81,12.998,3,39,42,1,,
11/18/2012 8:00,4,0,0,1,12.3,14.395,75,16.9979,19,100,119,1,,
11/18/2012 9:00,4,0,0,1,13.12,15.15,70,16.9979,49,155,204,1,,
11/18/2012 10:00,4,0,0,1,13.94,15.15,66,19.9995,79,250,329,1,,
11/18/2012 11:00,4,0,0,1,15.58,19.695,62,19.0012,92,267,359,1,359,
11/18/2012 12:00,4,0,0,1,16.4,20.455,62,19.0012,101,341,442,1,442,
11/18/2012 13:00,4,0,0,1,16.4,20.455,62,22.0028,113,334,447,1,447,
11/18/2012 14:00,4,0,0,1,16.4,20.455,62,19.9995,125,303,428,1,428,
11/18/2012 15:00,4,0,0,1,17.22,21.21,54,19.0012,89,318,407,1,,
11/18/2012 16:00,4,0,0,2,16.4,20.455,62,22.0028,59,313,372,1,,
11/18/2012 17:00,4,0,0,2,15.58,19.695,66,16.9979,48,232,280,1,,
11/18/2012 18:00,4,0,0,1,14.76,17.425,66,15.0013,36,240,276,1,,
11/18/2012 19:00,4,0,0,1,14.76,17.425,66,11.0014,16,194,210,1,,
11/18/2012 20:00,4,0,0,1,14.76,17.425,66,11.0014,9,120,129,1,,
11/18/2012 21:00,4,0,0,1,14.76,16.665,66,16.9979,17,93,110,1,,
11/18/2012 22:00,4,0,0,2,14.76,16.665,66,16.9979,8,66,74,1,,
11/18/2012 23:00,4,0,0,1,14.76,17.425,66,15.0013,6,53,59,1,,
11/19/2012 0:00,4,0,1,1,14.76,17.425,66,15.0013,5,22,27,1,,22
11/19/2012 1:00,4,0,1,2,,17.425,66,15.0013,0,19,19,1,,
11/19/2012 2:00,4,0,1,2,,16.665,66,16.9979,0,5,5,1,5,5
11/19/2012 3:00,4,0,1,2,,17.425,66,15.0013,0,2,2,1,2,2
11/19/2012 4:00,4,0,1,2,14.76,17.425,66,15.0013,1,11,12,1,,11
11/19/2012 5:00,4,0,1,2,14.76,17.425,66,15.0013,1,38,39,1,,
11/19/2012 6:00,4,0,1,2,14.76,16.665,66,16.9979,3,128,131,1,,
11/19/2012 7:00,4,0,1,2,14.76,16.665,66,19.9995,5,381,386,1,,
11/19/2012 8:00,4,0,1,2,14.76,16.665,66,19.9995,13,650,663,1,,
11/19/2012 9:00,4,0,1,2,14.76,16.665,66,16.9979,18,260,278,1,,
11/19/2012 10:00,4,0,1,2,14.76,16.665,66,16.9979,33,106,139,1,,
11/19/2012 11:00,4,0,1,2,15.58,19.695,66,16.9979,33,164,197,1,,
11/19/2012 12:00,4,0,1,2,16.4,20.455,62,19.0012,35,207,242,1,,
11/19/2012 13:00,4,0,1,1,18.04,21.97,54,16.9979,46,205,251,1,,
11/19/2012 14:00,4,0,1,1,18.04,21.97,54,16.9979,47,170,217,1,,
11/19/2012 15:00,4,0,1,1,18.04,21.97,54,12.998,44,213,257,1,,
11/19/2012 16:00,4,0,1,1,17.22,21.21,58,16.9979,55,325,380,1,,
11/19/2012 17:00,4,0,1,2,17.22,21.21,58,12.998,33,586,619,1,,
11/19/2012 18:00,4,0,1,2,16.4,20.455,58,16.9979,21,559,580,1,,
11/19/2012 19:00,4,0,1,2,16.4,20.455,58,19.0012,25,381,406,1,,
11/19/2012 20:00,4,0,1,2,15.58,19.695,62,16.9979,7,252,259,1,,
11/19/2012 21:00,4,0,1,2,15.58,19.695,54,15.0013,15,188,203,1,,
11/19/2012 22:00,4,0,1,1,13.94,17.425,66,7.0015,7,106,113,1,,
11/19/2012 23:00,4,0,1,1,13.94,17.425,66,7.0015,2,72,74,1,,
12/1/2012 0:00,4,0,0,1,10.66,15.15,81,,9,99,108,1,,
12/1/2012 1:00,4,0,0,1,10.66,15.15,81,,5,64,69,1,,
12/1/2012 2:00,4,0,0,2,10.66,15.15,81,,3,47,50,1,,
12/1/2012 3:00,4,0,0,2,10.66,13.635,81,8.9981,1,14,15,1,,14
12/1/2012 4:00,4,0,0,1,,14.395,81,6.0032,0,5,5,1,5,5
12/1/2012 5:00,4,0,0,1,9.84,12.88,87,6.0032,1,12,13,1,,
12/1/2012 6:00,4,0,0,1,9.84,12.12,87,8.9981,7,20,27,1,,20
12/1/2012 7:00,4,0,0,2,9.84,12.12,87,8.9981,7,56,63,1,,
12/1/2012 8:00,4,0,0,2,9.84,12.12,87,8.9981,11,133,144,1,,
12/1/2012 9:00,4,0,0,2,10.66,12.12,93,16.9979,34,159,193,1,,
12/1/2012 10:00,4,0,0,2,11.48,13.635,89,11.0014,45,211,256,1,,
12/1/2012 11:00,4,0,0,2,13.12,16.665,76,7.0015,74,318,392,1,,
12/1/2012 12:00,4,0,0,2,13.12,16.665,81,6.0032,119,327,446,1,446,
12/1/2012 13:00,4,0,0,2,13.94,18.18,76,,123,386,509,1,509,
12/1/2012 14:00,4,0,0,2,14.76,18.94,71,,110,369,479,1,479,
12/1/2012 15:00,4,0,0,2,16.4,20.455,62,,113,371,484,1,484,
12/1/2012 16:00,4,0,0,2,15.58,19.695,66,,89,354,443,1,,
12/1/2012 17:00,4,0,0,2,13.94,17.425,76,7.0015,50,270,320,1,,
12/1/2012 18:00,4,0,0,2,13.94,18.18,76,,42,255,297,1,,
12/1/2012 19:00,4,0,0,2,13.12,17.425,81,,30,219,249,1,,
12/1/2012 20:00,4,0,0,1,13.12,17.425,81,,28,170,198,1,,
12/1/2012 21:00,4,0,0,2,12.3,16.665,87,,23,135,158,1,,
12/1/2012 22:00,4,0,0,2,12.3,16.665,87,,17,130,147,1,,
12/1/2012 23:00,4,0,0,2,13.12,17.425,81,,10,116,126,1,,
12/2/2012 0:00,4,0,0,2,12.3,15.91,87,6.0032,9,108,117,1,,
12/2/2012 1:00,4,0,0,2,12.3,15.91,87,6.0032,10,84,94,1,,
12/2/2012 2:00,4,0,0,2,12.3,16.665,87,,2,72,74,1,,
12/2/2012 3:00,4,0,0,2,10.66,15.15,93,,4,21,25,1,,21
12/2/2012 4:00,4,0,0,2,10.66,15.15,93,,1,6,7,1,7,7
12/2/2012 5:00,4,0,0,2,10.66,15.15,93,,1,7,8,1,8,8
12/2/2012 6:00,4,0,0,2,9.84,12.12,93,8.9981,1,15,16,1,,
12/2/2012 7:00,4,0,0,2,9.84,12.12,93,8.9981,5,26,31,1,,26
12/2/2012 8:00,4,0,0,2,10.66,14.395,93,6.0032,12,81,93,1,,
12/2/2012 9:00,4,0,0,2,11.48,13.635,93,11.0014,37,135,172,1,,
12/2/2012 10:00,4,0,0,2,12.3,16.665,87,,63,230,293,1,,
12/2/2012 11:00,4,0,0,2,13.12,15.91,81,11.0014,81,274,355,1,,
12/2/2012 12:00,4,0,0,2,13.94,16.665,81,11.0014,111,409,520,1,520,
12/2/2012 13:00,4,0,0,1,16.4,20.455,71,15.0013,84,347,431,1,,
12/2/2012 14:00,4,0,0,1,18.04,21.97,62,16.9979,142,331,473,1,473,
12/2/2012 15:00,4,0,0,1,18.04,21.97,67,8.9981,106,311,417,1,417,
12/2/2012 16:00,4,0,0,2,18.04,21.97,67,7.0015,85,358,443,1,,
12/2/2012 17:00,4,0,0,3,16.4,20.455,76,12.998,59,244,303,1,,
12/2/2012 18:00,4,0,0,2,18.04,21.97,72,7.0015,25,178,203,1,,
12/2/2012 19:00,4,0,0,2,16.4,20.455,82,12.998,16,158,174,1,,
12/2/2012 20:00,4,0,0,2,17.22,21.21,82,12.998,12,142,154,1,,
12/2/2012 21:00,4,0,0,2,18.04,21.97,77,15.0013,8,91,99,1,,
12/2/2012 22:00,4,0,0,2,18.04,21.97,77,12.998,11,85,96,1,,
12/2/2012 23:00,4,0,0,2,17.22,21.21,82,8.9981,7,44,51,1,,
12/3/2012 0:00,4,0,1,2,17.22,21.21,82,11.0014,3,18,21,1,,
12/3/2012 1:00,4,0,1,1,16.4,20.455,82,8.9981,2,11,13,1,,
12/3/2012 2:00,4,0,1,1,17.22,21.21,,11.0014,1,9,10,1,10,10
12/3/2012 3:00,4,0,1,1,15.58,19.695,87,,2,6,8,1,8,8
12/3/2012 4:00,4,0,1,1,14.76,18.94,93,,1,4,5,1,5,5
12/3/2012 5:00,4,0,1,1,,17.425,93,6.0032,0,38,38,1,,
12/3/2012 6:00,4,0,1,1,14.76,18.94,93,,2,136,138,1,,
12/3/2012 7:00,4,0,1,2,13.94,18.18,93,,9,387,396,1,,
12/3/2012 8:00,4,0,1,1,14.76,18.94,93,,19,712,731,1,,
12/3/2012 9:00,4,0,1,1,16.4,20.455,87,6.0032,19,289,308,1,,
12/3/2012 10:00,4,0,1,1,18.04,21.97,77,8.9981,31,105,136,1,,105
12/3/2012 11:00,4,0,1,1,19.68,23.485,77,8.9981,51,182,233,1,,
12/3/2012 12:00,4,0,1,1,21.32,25,68,11.0014,40,228,268,1,,
12/3/2012 13:00,4,0,1,1,23.78,27.275,56,6.0032,81,240,321,1,,
12/3/2012 14:00,4,0,1,1,24.6,31.06,53,,51,209,260,1,,
12/3/2012 15:00,4,0,1,1,24.6,31.06,56,,58,210,268,1,,
12/3/2012 16:00,4,0,1,1,24.6,31.06,53,8.9981,45,397,442,1,,
12/3/2012 17:00,4,0,1,1,21.32,25,63,7.0015,43,665,708,1,,
12/3/2012 18:00,4,0,1,1,20.5,24.24,68,6.0032,26,666,692,1,,
12/3/2012 19:00,4,0,1,1,20.5,24.24,68,6.0032,27,444,471,1,,
12/3/2012 20:00,4,0,1,2,18.86,22.725,77,,16,284,300,1,,
12/3/2012 21:00,4,0,1,1,18.04,21.97,82,12.998,14,207,221,1,,
12/3/2012 22:00,4,0,1,1,17.22,21.21,82,7.0015,5,139,144,1,,
12/3/2012 23:00,4,0,1,1,17.22,21.21,82,7.0015,9,93,102,1,,
12/4/2012 0:00,4,0,1,1,17.22,21.21,88,7.0015,6,49,55,1,,
12/4/2012 1:00,4,0,1,1,17.22,21.21,82,7.0015,3,22,25,1,,22
12/4/2012 2:00,4,0,1,1,17.22,21.21,88,6.0032,3,5,8,1,8,8
12/4/2012 3:00,4,0,1,2,16.4,20.455,87,8.9981,1,3,4,1,4,4
12/4/2012 4:00,4,0,1,2,,20.455,87,8.9981,0,7,7,1,7,7
12/4/2012 5:00,4,0,1,2,18.04,21.97,88,,1,45,46,1,,
12/4/2012 6:00,4,0,1,2,14.76,18.94,93,,3,150,153,1,,
12/4/2012 7:00,4,0,1,1,17.22,21.21,88,8.9981,7,495,502,1,,
12/4/2012 8:00,4,0,1,2,18.04,21.97,88,11.0014,21,700,721,1,,
12/4/2012 9:00,4,0,1,1,18.86,22.725,82,7.0015,19,317,336,1,,
12/4/2012 10:00,4,0,1,1,18.86,22.725,82,12.998,26,130,156,1,,
12/4/2012 11:00,4,0,1,1,19.68,23.485,77,12.998,24,183,207,1,,
12/4/2012 12:00,4,0,1,1,21.32,25,68,12.998,39,273,312,1,,
12/4/2012 13:00,4,0,1,2,22.14,25.76,64,11.0014,39,233,272,1,,
12/4/2012 14:00,4,0,1,2,23.78,27.275,56,15.0013,39,231,270,1,,
12/4/2012 15:00,4,0,1,2,24.6,31.06,49,16.9979,56,244,300,1,,
12/4/2012 16:00,4,0,1,1,23.78,27.275,49,19.0012,44,391,435,1,,
12/4/2012 17:00,4,0,1,1,21.32,25,59,15.0013,43,700,743,1,,
12/4/2012 18:00,4,0,1,1,20.5,24.24,63,15.0013,38,693,731,1,,
12/4/2012 19:00,4,0,1,1,19.68,23.485,67,15.0013,46,414,460,1,,
12/4/2012 20:00,4,0,1,2,20.5,24.24,63,15.0013,34,272,306,1,,
12/4/2012 21:00,4,0,1,2,20.5,24.24,63,16.9979,28,252,280,1,,
12/4/2012 22:00,4,0,1,2,20.5,24.24,63,19.9995,26,155,181,1,,
12/4/2012 23:00,4,0,1,1,19.68,23.485,67,16.9979,5,91,96,1,,
12/5/2012 0:00,4,0,1,1,20.5,24.24,59,19.0012,6,31,37,1,,31
12/5/2012 1:00,4,0,1,1,,25,55,22.0028,0,11,11,1,,11
12/5/2012 2:00,4,0,1,1,18.86,22.725,67,11.0014,2,7,9,1,,7
12/5/2012 3:00,4,0,1,1,,23.485,67,8.9981,0,7,7,1,7,7
12/5/2012 4:00,4,0,1,1,20.5,24.24,,30.0026,1,9,10,1,10,10
12/5/2012 5:00,4,0,1,1,20.5,24.24,59,19.0012,1,48,49,1,,
12/5/2012 6:00,4,0,1,3,19.68,23.485,55,26.0027,5,119,124,1,,
12/5/2012 7:00,4,0,1,3,18.86,22.725,59,19.9995,9,389,398,1,,
12/5/2012 8:00,4,0,1,2,18.04,21.97,58,19.0012,22,737,759,1,,
12/5/2012 9:00,4,0,1,2,18.04,21.97,51,15.0013,26,362,388,1,,
12/5/2012 10:00,4,0,1,2,18.04,21.97,47,23.9994,14,127,141,1,,
12/5/2012 11:00,4,0,1,1,18.04,21.97,44,19.0012,11,161,172,1,,
12/5/2012 12:00,4,0,1,1,18.04,21.97,41,19.0012,24,208,232,1,,
12/5/2012 13:00,4,0,1,1,18.86,22.725,41,19.0012,14,200,214,1,,
12/5/2012 14:00,4,0,1,1,19.68,23.485,33,32.9975,39,179,218,1,,
12/5/2012 15:00,4,0,1,1,19.68,23.485,33,19.0012,20,265,285,1,,
12/5/2012 16:00,4,0,1,1,18.86,22.725,33,19.0012,23,354,377,1,,
12/5/2012 17:00,4,0,1,1,18.04,21.97,35,19.0012,29,576,605,1,,
12/5/2012 18:00,4,0,1,1,17.22,21.21,35,30.0026,29,580,609,1,,
12/5/2012 19:00,4,0,1,1,15.58,19.695,43,23.9994,14,400,414,1,,
12/5/2012 20:00,4,0,1,1,13.94,15.15,46,26.0027,19,274,293,1,,
12/5/2012 21:00,4,0,1,1,13.94,15.15,46,27.9993,14,184,198,1,,
12/5/2012 22:00,4,0,1,1,13.12,14.395,45,26.0027,4,101,105,1,,
12/5/2012 23:00,4,0,1,1,12.3,13.635,49,26.0027,5,69,74,1,,
12/6/2012 0:00,4,0,1,1,10.66,12.12,48,19.0012,1,43,44,1,,
12/6/2012 1:00,4,0,1,1,,12.12,48,19.0012,0,16,16,1,,
12/6/2012 2:00,4,0,1,1,,10.605,52,19.0012,0,9,9,1,,9
12/6/2012 3:00,4,0,1,1,,11.365,55,12.998,0,2,2,1,2,2
12/6/2012 4:00,4,0,1,1,9.02,10.605,55,19.9995,1,8,9,1,,8
12/6/2012 5:00,4,0,1,1,,10.605,55,19.0012,0,32,32,1,,
12/6/2012 6:00,4,0,1,1,9.02,10.605,55,19.9995,2,122,124,1,,
12/6/2012 7:00,4,0,1,1,9.02,10.605,51,19.9995,8,381,389,1,,
12/6/2012 8:00,4,0,1,1,9.02,10.605,51,19.9995,13,646,659,1,,
12/6/2012 9:00,4,0,1,1,9.84,11.365,48,12.998,19,257,276,1,,
12/6/2012 10:00,4,0,1,1,9.84,11.365,52,12.998,23,122,145,1,,
12/6/2012 11:00,4,0,1,1,10.66,12.88,48,11.0014,16,162,178,1,,
12/6/2012 12:00,4,0,1,1,11.48,15.91,41,,29,206,235,1,,
12/6/2012 13:00,4,0,1,1,12.3,16.665,39,,33,212,245,1,,
12/6/2012 14:00,4,0,1,1,12.3,15.91,42,6.0032,37,175,212,1,,
12/6/2012 15:00,4,0,1,1,13.12,17.425,39,,38,232,270,1,,
12/6/2012 16:00,4,0,1,1,13.12,17.425,42,,39,292,331,1,,
12/6/2012 17:00,4,0,1,1,12.3,15.91,45,7.0015,31,586,617,1,,
12/6/2012 18:00,4,0,1,1,11.48,13.635,45,11.0014,23,542,565,1,,
12/6/2012 19:00,4,0,1,1,10.66,12.88,60,12.998,13,360,373,1,,
12/6/2012 20:00,4,0,1,2,9.84,12.88,60,7.0015,5,222,227,1,,
12/6/2012 21:00,4,0,1,2,9.84,12.12,60,8.9981,7,184,191,1,,
12/6/2012 22:00,4,0,1,1,9.84,12.12,65,11.0014,2,131,133,1,,131
12/6/2012 23:00,4,0,1,1,,12.12,65,11.0014,0,93,93,1,,
12/7/2012 0:00,4,0,1,1,9.84,12.88,70,7.0015,3,45,48,1,,
12/7/2012 1:00,4,0,1,2,9.84,11.365,70,12.998,2,26,28,1,,
12/7/2012 2:00,4,0,1,2,,13.635,70,8.9981,0,11,11,1,,11
12/7/2012 3:00,4,0,1,2,,12.88,81,12.998,0,5,5,1,5,5
12/7/2012 4:00,4,0,1,1,,13.635,,7.0015,0,10,10,1,10,10
12/7/2012 5:00,4,0,1,2,10.66,13.635,81,7.0015,1,25,26,1,,25
12/7/2012 6:00,4,0,1,2,,13.635,75,11.0014,0,84,84,1,,
12/7/2012 7:00,4,0,1,3,11.48,13.635,81,11.0014,3,212,215,1,,
12/7/2012 8:00,4,0,1,2,12.3,14.395,75,12.998,11,430,441,1,,
12/7/2012 9:00,4,0,1,2,12.3,15.15,81,8.9981,10,291,301,1,,
12/7/2012 10:00,4,0,1,2,13.12,15.91,76,11.0014,16,150,166,1,,
12/7/2012 11:00,4,0,1,2,13.12,15.91,76,12.998,20,183,203,1,,
12/7/2012 12:00,4,0,1,2,13.94,16.665,71,12.998,36,204,240,1,,
12/7/2012 13:00,4,0,1,2,14.76,17.425,66,8.9981,23,197,220,1,,
12/7/2012 14:00,4,0,1,2,14.76,17.425,71,11.0014,40,175,215,1,,
12/7/2012 15:00,4,0,1,2,14.76,17.425,71,11.0014,34,269,303,1,,
12/7/2012 16:00,4,0,1,1,14.76,17.425,76,8.9981,39,336,375,1,,
12/7/2012 17:00,4,0,1,2,15.58,19.695,66,,29,539,568,1,,
12/7/2012 18:00,4,0,1,2,15.58,19.695,71,7.0015,25,473,498,1,,
12/7/2012 19:00,4,0,1,2,15.58,19.695,76,,15,337,352,1,,
12/7/2012 20:00,4,0,1,3,15.58,19.695,76,7.0015,12,229,241,1,,
12/7/2012 21:00,4,0,1,2,14.76,18.18,93,7.0015,9,162,171,1,,
12/7/2012 22:00,4,0,1,2,14.76,18.18,93,6.0032,15,150,165,1,,
12/7/2012 23:00,4,0,1,2,14.76,18.18,93,6.0032,6,116,122,1,,
12/8/2012 0:00,4,0,0,2,14.76,18.18,93,6.0032,5,98,103,1,,
12/8/2012 1:00,4,0,0,2,14.76,17.425,93,8.9981,16,84,100,1,,
12/8/2012 2:00,4,0,0,2,14.76,17.425,93,8.9981,3,67,70,1,,
12/8/2012 3:00,4,0,0,2,14.76,18.18,93,7.0015,6,23,29,1,,
12/8/2012 4:00,4,0,0,2,14.76,18.94,93,,3,9,12,1,,9
12/8/2012 5:00,4,0,0,2,14.76,18.18,93,7.0015,2,4,6,1,6,6
12/8/2012 6:00,4,0,0,2,14.76,18.18,93,7.0015,1,19,20,1,,
12/8/2012 7:00,4,0,0,2,14.76,18.18,100,6.0032,3,36,39,1,,
12/8/2012 8:00,4,0,0,2,15.58,19.695,94,6.0032,5,106,111,1,,
12/8/2012 9:00,4,0,0,2,15.58,19.695,94,,17,153,170,1,,
12/8/2012 10:00,4,0,0,2,16.4,20.455,87,8.9981,43,244,287,1,,
12/8/2012 11:00,4,0,0,2,16.4,20.455,87,7.0015,63,341,404,1,,
12/8/2012 12:00,4,0,0,2,16.4,20.455,87,15.0013,122,364,486,1,486,
12/8/2012 13:00,4,0,0,2,16.4,20.455,87,11.0014,148,399,547,1,547,
12/8/2012 14:00,4,0,0,2,16.4,20.455,87,19.0012,164,378,542,1,542,
12/8/2012 15:00,4,0,0,1,17.22,21.21,82,11.0014,167,374,541,1,541,
12/8/2012 16:00,4,0,0,1,17.22,21.21,82,11.0014,139,368,507,1,507,
12/8/2012 17:00,4,0,0,1,15.58,19.695,87,8.9981,77,268,345,1,,
12/8/2012 18:00,4,0,0,1,16.4,20.455,87,7.0015,40,264,304,1,,
12/8/2012 19:00,4,0,0,1,16.4,20.455,87,,34,212,246,1,,
12/8/2012 20:00,4,0,0,2,14.76,18.94,100,,20,162,182,1,,
12/8/2012 21:00,4,0,0,2,14.76,18.94,100,,34,175,209,1,,
12/8/2012 22:00,4,0,0,2,15.58,19.695,94,7.0015,23,137,160,1,,
12/8/2012 23:00,4,0,0,2,16.4,20.455,94,,18,144,162,1,,
12/9/2012 0:00,4,0,0,2,16.4,20.455,87,8.9981,15,103,118,1,,
12/9/2012 1:00,4,0,0,2,16.4,20.455,87,7.0015,17,85,102,1,,
12/9/2012 2:00,4,0,0,2,16.4,20.455,87,7.0015,8,70,78,1,,
12/9/2012 3:00,4,0,0,2,16.4,20.455,87,7.0015,14,34,48,1,,
12/9/2012 4:00,4,0,0,2,16.4,20.455,94,7.0015,1,11,12,1,,11
12/9/2012 5:00,4,0,0,2,,20.455,87,7.0015,0,8,8,1,8,8
12/9/2012 6:00,4,0,0,3,,20.455,94,7.0015,0,6,6,1,6,6
12/9/2012 7:00,4,0,0,3,16.4,20.455,87,15.0013,1,22,23,1,,
12/9/2012 8:00,4,0,0,3,16.4,20.455,87,11.0014,1,68,69,1,,
12/9/2012 9:00,4,0,0,2,16.4,20.455,87,16.9979,9,94,103,1,,
12/9/2012 10:00,4,0,0,2,16.4,20.455,87,19.0012,39,180,219,1,,
12/9/2012 11:00,4,0,0,2,16.4,20.455,87,19.9995,40,210,250,1,,
12/9/2012 12:00,4,0,0,2,16.4,20.455,82,19.9995,60,255,315,1,,
12/9/2012 13:00,4,0,0,2,15.58,19.695,87,19.0012,65,220,285,1,,
12/9/2012 14:00,4,0,0,2,15.58,19.695,87,12.998,42,190,232,1,,
12/9/2012 15:00,4,0,0,3,14.76,17.425,93,11.0014,25,200,225,1,,
12/9/2012 16:00,4,0,0,3,14.76,17.425,93,11.0014,33,220,253,1,,
12/9/2012 17:00,4,0,0,3,14.76,17.425,93,8.9981,20,209,229,1,,
12/9/2012 18:00,4,0,0,3,14.76,18.18,93,6.0032,17,181,198,1,,
12/9/2012 19:00,4,0,0,3,15.58,19.695,94,6.0032,12,110,122,1,,
12/9/2012 20:00,4,0,0,3,14.76,18.18,100,6.0032,6,102,108,1,,
12/9/2012 21:00,4,0,0,2,14.76,18.18,100,7.0015,10,86,96,1,,
12/9/2012 22:00,4,0,0,3,14.76,18.18,93,7.0015,3,75,78,1,,
12/9/2012 23:00,4,0,0,3,14.76,18.18,100,6.0032,3,48,51,1,,
12/10/2012 0:00,4,0,1,3,,18.18,100,6.0032,0,20,20,1,,
12/10/2012 1:00,4,0,1,2,,18.94,100,,0,4,4,1,4,4
12/10/2012 2:00,4,0,1,2,15.58,19.695,94,7.0015,2,3,5,1,5,5
12/10/2012 3:00,4,0,1,2,,19.695,94,7.0015,0,4,4,1,4,4
12/10/2012 4:00,4,0,1,2,15.58,19.695,94,7.0015,3,9,12,1,,9
12/10/2012 5:00,4,0,1,2,,19.695,94,7.0015,0,27,27,1,,27
12/10/2012 6:00,4,0,1,2,15.58,19.695,94,11.0014,2,121,123,1,,
12/10/2012 7:00,4,0,1,2,15.58,19.695,94,16.9979,3,291,294,1,,
12/10/2012 8:00,4,0,1,2,17.22,21.21,100,16.9979,9,575,584,1,,
12/10/2012 9:00,4,0,1,2,17.22,21.21,100,15.0013,11,273,284,1,,
12/10/2012 10:00,4,0,1,2,18.04,21.97,94,15.0013,12,121,133,1,,121
12/10/2012 11:00,4,0,1,3,18.86,22.725,94,15.0013,8,126,134,1,,126
12/10/2012 12:00,4,0,1,3,18.04,21.97,100,15.0013,23,150,173,1,,
12/10/2012 13:00,4,0,1,3,18.04,21.97,100,15.0013,30,190,220,1,,
12/10/2012 14:00,4,0,1,2,20.5,24.24,94,15.0013,31,179,210,1,,
12/10/2012 15:00,4,0,1,2,20.5,24.24,87,11.0014,29,207,236,1,,
12/10/2012 16:00,4,0,1,2,20.5,24.24,88,7.0015,37,308,345,1,,
12/10/2012 17:00,4,0,1,2,19.68,23.485,82,19.0012,38,578,616,1,,
12/10/2012 18:00,4,0,1,2,18.86,22.725,88,19.0012,20,544,564,1,,
12/10/2012 19:00,4,0,1,1,21.32,25,77,19.0012,18,409,427,1,,
12/10/2012 20:00,4,0,1,1,18.86,22.725,88,16.9979,13,287,300,1,,
12/10/2012 21:00,4,0,1,2,18.86,22.725,94,12.998,21,224,245,1,,
12/10/2012 22:00,4,0,1,2,20.5,24.24,82,15.0013,11,115,126,1,,
12/10/2012 23:00,4,0,1,1,18.86,22.725,88,16.9979,8,76,84,1,,
12/11/2012 0:00,4,0,1,3,18.86,22.725,77,31.0009,2,29,31,1,,29
12/11/2012 1:00,4,0,1,1,17.22,21.21,71,30.0026,1,7,8,1,8,8
12/11/2012 2:00,4,0,1,2,,20.455,,22.0028,0,1,1,1,1,1
12/11/2012 3:00,4,0,1,3,,16.665,76,19.0012,0,3,3,1,3,3
12/11/2012 4:00,4,0,1,2,,15.91,76,19.0012,0,8,8,1,8,8
12/11/2012 5:00,4,0,1,3,13.94,15.15,71,22.0028,1,40,41,1,,
12/11/2012 6:00,4,0,1,2,,15.15,71,19.9995,0,118,118,1,,
12/11/2012 7:00,4,0,1,1,13.94,15.15,66,27.9993,8,372,380,1,,
12/11/2012 8:00,4,0,1,2,13.94,15.15,61,19.9995,16,708,724,1,,
12/11/2012 9:00,4,0,1,1,13.94,15.15,61,26.0027,12,322,334,1,,
12/11/2012 10:00,4,0,1,1,14.76,16.665,57,22.0028,12,142,154,1,,
12/11/2012 11:00,4,0,1,2,14.76,16.665,53,23.9994,28,145,173,1,,
12/11/2012 12:00,4,0,1,2,14.76,15.91,53,30.0026,13,213,226,1,,
12/11/2012 13:00,4,0,1,2,15.58,19.695,50,15.0013,28,226,254,1,,
12/11/2012 14:00,4,0,1,2,15.58,19.695,50,15.0013,19,185,204,1,,
12/11/2012 15:00,4,0,1,2,15.58,19.695,50,15.0013,20,250,270,1,,
12/11/2012 16:00,4,0,1,2,15.58,19.695,50,15.0013,24,334,358,1,,
12/11/2012 17:00,4,0,1,1,13.12,15.15,53,15.0013,21,580,601,1,,
12/11/2012 18:00,4,0,1,1,13.12,15.15,53,15.0013,23,523,546,1,,
12/11/2012 19:00,4,0,1,1,13.12,15.15,53,15.0013,21,412,433,1,,
12/11/2012 20:00,4,0,1,1,13.12,15.15,53,15.0013,9,248,257,1,,
12/11/2012 21:00,4,0,1,1,13.12,15.91,53,12.998,14,193,207,1,,
12/11/2012 22:00,4,0,1,1,12.3,14.395,56,15.0013,6,100,106,1,,
12/11/2012 23:00,4,0,1,1,12.3,14.395,52,15.0013,4,60,64,1,,
12/12/2012 0:00,4,0,1,1,12.3,15.15,52,11.0014,1,33,34,1,,33
12/12/2012 1:00,4,0,1,1,11.48,13.635,61,15.0013,3,18,21,1,,
12/12/2012 2:00,4,0,1,1,11.48,13.635,56,11.0014,5,4,9,1,,4
12/12/2012 3:00,4,0,1,1,10.66,13.635,,8.9981,3,7,10,1,10,10
12/12/2012 4:00,4,0,1,1,,15.15,60,,0,4,4,1,4,4
12/12/2012 5:00,4,0,1,1,,12.88,60,12.998,0,37,37,1,,37
12/12/2012 6:00,4,0,1,2,10.66,12.12,60,16.9979,2,126,128,1,,
12/12/2012 7:00,4,0,1,2,10.66,12.88,60,12.998,3,366,369,1,,
12/12/2012 8:00,4,0,1,2,10.66,12.88,65,11.0014,18,670,688,1,,
12/12/2012 9:00,4,0,1,2,11.48,14.395,61,8.9981,13,272,285,1,,
12/12/2012 10:00,4,0,1,2,12.3,15.15,56,11.0014,20,116,136,1,,116
12/12/2012 11:00,4,0,1,2,13.12,15.15,49,15.0013,24,148,172,1,,
